comuna;zona;sexo;edad;ecivil;educ;activ;P1;P2;P3;P4;P5;P6;P7;Y1;Y2;Ytot;Ytot2
Iquique;Urbano;Mujer;26;Soltero(a);Profesional  Incompleto;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N6;50000;28800;328800;50000
Iquique;Urbano;Hombre;50;Casado(a);M. Hum. Completa;Inactivos;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N5;170000;3958;173958;50000
Iquique;Urbano;Mujer;57;Conviviente o pareja;M. Hum. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N10;210000;0;460000;210000
Iquique;Urbano;Hombre;52;Casado(a);B‡sica Compl.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N2;1010000;0;1210000;290000
Iquique;Urbano;Mujer;33;Soltero(a);M. TŽc Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N8;357000;100713;607713;250000
Iquique;Urbano;Hombre;57;Casado(a);M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N6;800000;0;1000000;400000
Iquique;Urbano;Hombre;67;Casado(a);M. Hum. Incompleta;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N5;530000;0;700000;300000
Iquique;Urbano;Hombre;34;Soltero(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N8;420000;0;420000;420000
Iquique;Urbano;Hombre;50;Casado(a);TŽcnico Nivel Superior Completo;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N10;955416;0;1205416;605416
Iquique;Urbano;Mujer;63;Separado(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;S’;N8;630000;5294;635294;210000
Iquique;Urbano;Mujer;42;Soltero(a);M. TŽc Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N4;210000;34504;444510;210000
Iquique;Urbano;Hombre;56;Casado(a);Profesional Completo;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N9;5800000;0;5800000;4000000
Iquique;Urbano;Mujer;42;Soltero(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N7;340000;13929;553929;340000
Iquique;Urbano;Hombre;45;Soltero(a);TŽcnico Nivel Superior Completo;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N10;803333;0;1053333;803333
Iquique;Urbano;Hombre;56;Soltero(a);Postgrado Completo;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N8;538000;0;538000;538000
Iquique;Urbano;Mujer;28;Soltero(a);M. Hum. Completa;Inactivos;No;No;Chilena (exclusivamente);En esta comuna;No;No;N5;200000;25878;375878;100000
Iquique;Urbano;Mujer;58;Soltero(a);B‡sica Incom.;Ocupados;S’;No;Otra nacionalidad (extranjeros);En esta comuna;No;No;N10;242500;0;242500;242500
Iquique;Urbano;Mujer;56;Soltero(a);M. TŽc Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;310000;0;310000;310000
Iquique;Urbano;Mujer;57;Anulado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;No;N9;470000;0;670000;185000
Iquique;Urbano;Hombre;23;Casado(a);M. Hum. Completa;Ocupados;No;No;Otra nacionalidad (extranjeros);En otro pa’s;No;No;N10;1184986;0;1184986;400006
Iquique;Urbano;Hombre;31;Casado(a);Profesional Completo;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N10;3500000;0;3500000;3000000
Iquique;Urbano;Hombre;56;Casado(a);Postgrado Completo;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N7;3000000;0;3300000;3000000
Iquique;Urbano;Hombre;28;Casado(a);M. Hum. Completa;Ocupados;S’;S’;Chilena (exclusivamente);En otra comuna;S’;S’;N9;4000000;0;4000000;4000000
Iquique;Urbano;Hombre;35;Casado(a);Postgrado Incompleto;Ocupados;S’;S’;Chilena (exclusivamente);En otra comuna;S’;S’;N9;5033333;28224;5061557;3025000
Iquique;Urbano;Hombre;33;Casado(a);Profesional Completo;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N4;1452917;5019;1457936;1452917
Iquique;Urbano;Mujer;57;Separado(a);M. Hum. Incompleta;Inactivos;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N8;746667;1673;748340;400000
Iquique;Urbano;Hombre;39;Casado(a);Profesional Completo;Ocupados;S’;S’;Chilena (exclusivamente);En otra comuna;S’;S’;N10;6650000;0;7350000;4700000
Iquique;Urbano;Hombre;40;Casado(a);Postgrado Completo;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;2500000;17252;3217252;1250000
Iquique;Urbano;Hombre;51;Casado(a);Profesional Completo;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;No;S’;N8;2583333;0;3083333;2500000
Iquique;Urbano;Hombre;63;Casado(a);Profesional Completo;Ocupados;S’;S’;Chilena y otra (doble nacionalidad);En esta comuna;S’;S’;N10;5500000;0;6300000;3500000
Iquique;Urbano;Hombre;58;Casado(a);Postgrado Completo;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N9;5146666;0;5846666;2800000
Iquique;Urbano;Hombre;65;Separado(a);Profesional  Incompleto;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N7;3376767;0;3376767;150000
Iquique;Urbano;Mujer;57;Soltero(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N8;410000;105560;685560;100000
Iquique;Urbano;Hombre;41;Soltero(a);Postgrado Completo;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N8;1805000;0;2305000;1805000
Iquique;Urbano;Hombre;65;Soltero(a);Profesional Completo;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;No;N8;380000;0;730000;380000
Iquique;Urbano;Mujer;54;Viudo(a);TŽcnico Nivel Superior Completo;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;S’;N5;5190017;0;5690017;1000000
Iquique;Urbano;Mujer;55;Separado(a);M. TŽc. Prof. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;S’;N4;500000;0;750000;200000
Iquique;Urbano;Mujer;49;Separado(a);M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N9;460000;0;660000;380000
Iquique;Urbano;Mujer;46;Separado(a);M. TŽc Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N7;289800;0;519800;60000
Iquique;Urbano;Mujer;43;Separado(a);M. TŽc Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;NS/NR;350000;0;600000;300000
Iquique;Urbano;Hombre;23;Conviviente o pareja;M. TŽc Completa;Ocupados;No;No;Chilena (exclusivamente);En otra comuna;S’;S’;N10;679373;0;679373;494833
Iquique;Urbano;Hombre;26;Conviviente o pareja;M. TŽc Completa;Ocupados;S’;S’;Chilena (exclusivamente);En otra comuna;S’;S’;N10;454167;0;454167;454167
Iquique;Urbano;Hombre;41;Soltero(a);Profesional  Incompleto;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N10;758333;0;1058333;758333
Iquique;Urbano;Hombre;52;Casado(a);M. Hum. Completa;Ocupados;No;S’;Chilena (exclusivamente);No sabe;S’;S’;N7;1538333;0;1788333;1238333
Iquique;Urbano;Mujer;47;Soltero(a);Profesional Completo;Ocupados;No;No;Chilena (exclusivamente);No sabe;S’;S’;N8;1232367;5019;1637386;1002367
Iquique;Urbano;Mujer;44;Soltero(a);M. TŽc Completa;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;No;No;N2;409450;3958;413408;409450
Iquique;Urbano;Mujer;42;Casado(a);M. Hum. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N6;300000;11500;311500;80000
Iquique;Urbano;Mujer;40;Soltero(a);TŽcnico Nivel Superior Completo;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N5;408333;0;408333;408333
Iquique;Urbano;Mujer;40;Soltero(a);Profesional Completo;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;No;S’;N5;550000;0;550000;550000
Iquique;Urbano;Hombre;66;Casado(a);M. Hum. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N6;1390000;80000;1750000;590000
Iquique;Urbano;Hombre;47;Soltero(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N9;580000;6000;586000;500000
Iquique;Urbano;Mujer;55;Separado(a);TŽcnico Nivel Superior Completo;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N9;410000;187992;597992;410000
Iquique;Urbano;Hombre;46;Casado(a);M. TŽc Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N8;1200000;0;1200000;800000
Iquique;Urbano;Hombre;60;Casado(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;No;N9;500020;97684;797704;500020
Iquique;Urbano;Hombre;58;Separado(a);M. Hum. Incompleta;Ocupados;No;S’;Chilena (exclusivamente);En esta comuna;No;S’;N9;250000;20000;270000;250000
Iquique;Urbano;Hombre;36;Casado(a);Profesional Completo;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N8;1275000;9602;1284602;875000
Iquique;Urbano;Mujer;33;Casado(a);M. TŽc Completa;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;No;S’;N6;830000;10000;840000;210000
Iquique;Urbano;Mujer;50;Casado(a);TŽcnico Nivel Superior Completo;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N2;780000;0;980000;450000
Iquique;Urbano;Mujer;29;Anulado(a);M. TŽc. Prof. Incompleta;Ocupados;No;No;Otra nacionalidad (extranjeros);En otro pa’s;No;No;N7;223000;0;223000;223000
Iquique;Urbano;Hombre;32;Conviviente o pareja;M. Hum. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N1;350000;0;350000;350000
Iquique;Urbano;Mujer;29;Soltero(a);M. Hum. Completa;Inactivos;No;No;Otra nacionalidad (extranjeros);En esta comuna;S’;No;N7;150000;25878;175878;150000
Iquique;Urbano;Hombre;36;Soltero(a);M. Hum. Completa;Ocupados;S’;S’;Otra nacionalidad (extranjeros);En esta comuna;S’;S’;N7;452245;0;602245;452245
Iquique;Urbano;Mujer;57;Casado(a);Profesional Completo;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N4;1126667;0;3127667;856667
Iquique;Urbano;Hombre;75;Viudo(a);M. TŽc Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N9;896000;158000;1054000;266000
Iquique;Urbano;Hombre;36;Conviviente o pareja;M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;No;N5;600000;0;730000;400000
Iquique;Urbano;Hombre;50;Soltero(a);B‡sica Compl.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N8;250000;0;450000;250000
Iquique;Urbano;Hombre;29;Soltero(a);M. TŽc. Prof. Incompleta;Ocupados;No;No;Otra nacionalidad (extranjeros);En otro pa’s;No;No;N10;500000;0;500000;500000
Iquique;Urbano;Hombre;29;Casado(a);M. Hum. Incompleta;Ocupados;No;No;Otra nacionalidad (extranjeros);En otro pa’s;No;S’;N5;520000;0;720000;310000
Iquique;Urbano;Mujer;63;Soltero(a);B‡sica Incom.;Inactivos;S’;No;Chilena (exclusivamente);En esta comuna;S’;No;N9;180000;0;380000;180000
Iquique;Urbano;Mujer;38;Divorciado(a);TŽcnico Nivel Superior Completo;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N9;340000;0;490000;220000
Iquique;Urbano;Mujer;57;Viudo(a);M. Hum. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N6;545766;0;645766;142766
Iquique;Urbano;Hombre;63;Soltero(a);TŽcnico Nivel Superior Completo;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N5;352891;0;352891;270833
Iquique;Urbano;Hombre;28;Soltero(a);M. Hum. Completa;Ocupados;No;No;Otra nacionalidad (extranjeros);En otro pa’s;No;S’;N8;430000;0;430000;430000
Iquique;Urbano;Hombre;82;Soltero(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N6;190000;0;190000;100000
Iquique;Urbano;Hombre;30;Soltero(a);M. Hum. Completa;Ocupados;S’;No;Otra nacionalidad (extranjeros);En otro pa’s;No;No;N7;400000;0;400000;400000
Iquique;Urbano;Hombre;59;Separado(a);Profesional  Incompleto;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N7;666548;0;846548;350000
Iquique;Urbano;Hombre;49;Conviviente o pareja;B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;S’;N8;760000;20998;950998;400000
Iquique;Urbano;Mujer;45;Separado(a);B‡sica Compl.;Inactivos;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N4;1530000;83516;1863516;80000
Iquique;Urbano;Hombre;26;Casado(a);Profesional  Incompleto;Ocupados;No;No;Otra nacionalidad (extranjeros);En otro pa’s;S’;No;N10;562500;0;562500;212500
Iquique;Urbano;Hombre;45;Soltero(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N1;234167;0;484167;234167
Iquique;Urbano;Hombre;45;Soltero(a);M. Hum. Completa;Ocupados;No;No;Chilena y otra (doble nacionalidad);En otro pa’s;No;No;N10;250000;0;250000;250000
Iquique;Urbano;Mujer;66;Separado(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N8;282058;164116;506174;200000
Iquique;Urbano;Hombre;24;Soltero(a);B‡sica Compl.;Ocupados;No;No;Otra nacionalidad (extranjeros);En esta comuna;No;S’;N9;200000;0;200000;200000
Iquique;Urbano;Hombre;39;Casado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N6;500000;0;600000;500000
Iquique;Urbano;Hombre;40;Casado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N7;1000000;4167;1004167;400000
Iquique;Urbano;Hombre;42;Soltero(a);M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N7;200000;0;200000;200000
Iquique;Urbano;Mujer;33;Soltero(a);M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N5;300000;0;300000;300000
Iquique;Urbano;Mujer;40;Casado(a);B‡sica Compl.;Ocupados;No;No;Otra nacionalidad (extranjeros);En otro pa’s;S’;No;N1;470000;0;470000;220000
Iquique;Urbano;Hombre;37;Soltero(a);M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En otra comuna;S’;No;N5;280000;0;280000;280000
Iquique;Urbano;Hombre;50;Casado(a);M. TŽc. Prof. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N5;436129;0;636129;436129
Iquique;Urbano;Mujer;36;Separado(a);M. Hum. Completa;Ocupados;S’;S’;Chilena (exclusivamente);En otra comuna;S’;S’;N7;300000;0;300000;300000
Iquique;Urbano;Mujer;50;Separado(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N5;482506;0;682506;200000
Iquique;Urbano;Hombre;49;Casado(a);M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;No;N4;716495;0;716495;416495
Iquique;Urbano;Mujer;40;Separado(a);B‡sica Incom.;Ocupados;No;No;Otra nacionalidad (extranjeros);En otro pa’s;No;No;N5;300000;0;300000;300000
Iquique;Urbano;Hombre;44;Soltero(a);Profesional  Incompleto;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;1741667;0;1741667;1400000
Iquique;Urbano;Hombre;52;Conviviente o pareja;M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;800000;0;800000;800000
Iquique;Urbano;Mujer;36;Separado(a);M. Hum. Completa;Ocupados;No;No;Chilena y otra (doble nacionalidad);En otro pa’s;S’;S’;N10;400000;0;400000;400000
Iquique;Urbano;Hombre;40;Casado(a);M. TŽc Completa;Ocupados;No;No;Chilena (exclusivamente);En otra comuna;S’;S’;N10;823333;12800;836133;548333
Iquique;Urbano;Hombre;29;Conviviente o pareja;M. TŽc Completa;Ocupados;No;No;Chilena y otra (doble nacionalidad);En otra comuna;S’;S’;N10;1059167;12800;1071967;682500
Iquique;Urbano;Hombre;30;Conviviente o pareja;M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En otra comuna;S’;No;N10;1145833;0;1145833;647500
Iquique;Urbano;Hombre;48;Casado(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En otra comuna;S’;No;N10;806666;0;806666;421667
Iquique;Urbano;Mujer;44;Soltero(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;585833;60256;866089;575000
Iquique;Urbano;Hombre;32;Soltero(a);Profesional Completo;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N10;1950000;0;1950000;1950000
Iquique;Urbano;Mujer;44;Casado(a);M. Hum. Completa;Ocupados;No;No;Otra nacionalidad (extranjeros);En otro pa’s;S’;S’;N10;790000;45961;835961;380000
Iquique;Urbano;Mujer;33;Conviviente o pareja;M. Hum. Completa;Ocupados;No;No;Otra nacionalidad (extranjeros);En otro pa’s;S’;S’;N10;922500;0;922500;375833
Iquique;Urbano;Mujer;36;Casado(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;966666;0;966666;413333
Iquique;Urbano;Hombre;35;Conviviente o pareja;M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En otra comuna;S’;No;N10;1000000;0;1000000;500000
Iquique;Urbano;Hombre;70;Casado(a);M. TŽc. Prof. Incompleta;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;No;No;N7;1690000;0;1990000;700000
Iquique;Urbano;Hombre;29;Soltero(a);TŽcnico Nivel Superior Incompleta;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N9;1775000;0;2265000;1775000
Iquique;Urbano;Hombre;40;Casado(a);M. TŽc. Prof. Incompleta;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N9;1700000;0;1700000;1200000
Iquique;Urbano;Hombre;44;Soltero(a);TŽcnico Nivel Superior Completo;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N8;2566667;0;2566667;2500000
Iquique;Urbano;Hombre;42;Soltero(a);M. Hum. Completa;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N10;805000;0;1105000;805000
Iquique;Urbano;Mujer;68;Soltero(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N6;355833;0;655833;50000
Iquique;Urbano;Hombre;54;Casado(a);M. TŽc Completa;Ocupados;S’;S’;Chilena (exclusivamente);En otra comuna;S’;S’;N9;1050000;0;1050000;700000
Iquique;Urbano;Mujer;49;Soltero(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;No;N8;720000;0;870000;150000
Iquique;Urbano;Hombre;49;Casado(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N8;516667;8000;674667;516667
Iquique;Urbano;Mujer;32;Conviviente o pareja;M. Hum. Incompleta;Ocupados;S’;No;Otra nacionalidad (extranjeros);En otro pa’s;No;No;N4;758000;0;858000;379000
Iquique;Urbano;Mujer;69;Casado(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N5;300000;7000;507000;150000
Iquique;Urbano;Mujer;52;Soltero(a);M. TŽc. Prof. Incompleta;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;No;No;N9;406667;0;406667;406667
Iquique;Urbano;Mujer;37;Casado(a);TŽcnico Nivel Superior Completo;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;No;N5;854584;6000;860584;354584
Iquique;Urbano;Hombre;45;Casado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N6;650000;0;650000;350000
Iquique;Urbano;Hombre;33;Conviviente o pareja;B‡sica Incom.;Ocupados;No;No;Otra nacionalidad (extranjeros);En otro pa’s;S’;No;N5;450000;0;450000;200000
Iquique;Urbano;Mujer;57;Divorciado(a);B‡sica Compl.;Ocupados;No;S’;Chilena (exclusivamente);En esta comuna;No;S’;N4;850000;3346;853346;150000
Iquique;Urbano;Mujer;42;Soltero(a);TŽcnico Nivel Superior Completo;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N4;237667;11346;469013;237667
Iquique;Urbano;Hombre;58;Casado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N8;1000000;11447;1211447;700000
Iquique;Urbano;Mujer;41;Divorciado(a);Profesional  Incompleto;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;No;N8;386667;22646;579313;256667
Iquique;Urbano;Mujer;43;Separado(a);Profesional  Incompleto;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N4;494133;103346;777479;344000
Iquique;Urbano;Mujer;42;Soltero(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N4;214167;57252;491419;214167
Iquique;Urbano;Mujer;56;Separado(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;524000;0;774000;150000
Iquique;Urbano;Hombre;58;Separado(a);B‡sica Compl.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N7;300000;0;300000;300000
Iquique;Urbano;Mujer;32;Conviviente o pareja;M. Hum. Completa;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N6;1080000;8626;1088626;400000
Iquique;Urbano;Hombre;40;Conviviente o pareja;B‡sica Compl.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;No;N6;700000;0;700000;500000
Iquique;Urbano;Mujer;44;Soltero(a);M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N5;430000;9252;639252;180000
Iquique;Urbano;Hombre;28;Conviviente o pareja;M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;S’;N7;609500;0;609500;192000
Iquique;Urbano;Hombre;58;Soltero(a);Sin Educ. Formal;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N7;300000;0;300000;300000
Iquique;Urbano;Mujer;44;Conviviente o pareja;TŽcnico Nivel Superior Completo;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N8;1016666;0;1016666;758333
